id,version,set_num,name,year,theme_id,num_parts
8817,1,9444-1,Stunt 'Copter N' Truck,1988,85,177
8818,1,98959-1,Snorkel Squad,1987,74,154
8819,1,192-1,Horse Trailer,1986,73,144
8820,1,7553-1,Weekend Cottage,1986,69,117
8822,1,850949-1,Pullback Motor,1996,473,14
8824,1,8805-2,Mobile Crane,1986,72,163
8825,1,520-7,Post Office,1982,81,135
8826,1,8772-1,Auto Service Station,1980,85,140
8827,1,60024-12,Paramedic Unit,1980,78,139
8828,1,8183-1,Summer Cottage,1981,69,152
8833,1,70155-1,Fire & Rescue Squad,1984,74,117
8835,1,45100-1,Truck,1984,70,154
8836,1,40209-1,Jet Airliner,1985,68,137
8837,1,KT406-1,Garage,1985,85,134
8838,1,6973-1,Weekend Home,1985,69,186
8840,1,30-2,Plastic Playtable,1996,473,3
8841,1,8370-1,Shell Service Station,1983,76,266
8842,1,5537-1,Town House,1982,69,234
8844,1,6674-1,Motorcycle Shop,1984,85,186
8847,1,Houston-3,Holiday Home,1983,69,265
8849,1,TRUXWINGTIE-1,Trans Air Carrier,1990,70,213
8851,1,8725-1,Exxon Gas Station,1980,76,270
8852,1,1427-1,Breezeway Cafe (Breezeway Café),1990,75,194
8853,1,76021-1,Delivery Center,1985,70,305
8854,1,9574-1,Shell Service Station,1986,76,290
8855,1,8781-1,Riding Stable,1986,69,281
8857,1,60057-1,Emergency Treatment Center,1987,78,312
8858,1,8571-1,"Lots of Extra Basic Bricks, 3+",1996,473,404
8859,1,851325-1,Motor Speedway,1987,82,206
8860,1,71001-19,Fire Station,1981,74,394
8862,1,70003-1,Public Works Center,1981,72,420
8863,1,3542-1,Police Station,1983,80,398
8865,1,1346-1,Fire House-I,1985,74,416
8867,1,8018-1,Police Command Base,1986,80,401
8868,1,8831-10,Coastal Rescue Base,1989,71,375
8869,1,41008-1,Holiday Home with Caravan,1989,69,363
8870,1,585-1,Fire Control Center,1990,74,542
8871,1,8626-1,Main Street,1980,85,607
8873,1,6377-1,"Lots of Extra Basic Bricks, 5+",1997,473,400
8875,1,5004752-1,Cargo Center,1984,70,565
8876,1,8359-1,Airport,1985,68,539
8878,1,2163-1,Big Rig Truck Stop,1987,85,634
8879,1,346-2,Metro Park & Service Tower,1988,76,628
8880,1,71010-10,Victory Lap Raceway,1988,82,613
8881,1,30348-1,International Jetport,1990,68,550
8882,1,8502-1,Gas N' Wash Express,1992,76,473
8883,1,4612-1,Central Precinct HQ,1993,80,633
8884,1,4095-1,Airport Shuttle,1990,68,787
8885,1,K4346-1,4.5V Battery Train Wagon,1977,456,2
8887,1,10576-1,Go-Kart,1997,82,23
8888,1,5004284-1,Fire Truck,1971,417,45
8890,1,71253-1,Seaside Cabana,1992,90,45
8891,1,181-1,Fire Truck and Trailer,1978,74,47
8892,1,8804-15,Sidewalk Cafe,1994,90,48
8893,1,4002015-1,Paradise Playground,1993,90,97
8894,1,4105-2,Carriage Ride,1996,90,66
8895,1,853433-1,Sunset Stables,1992,90,132
8897,1,8232-1,Go-Kart,1997,82,23
8898,1,7599-1,Fire Chief,1997,98,26
8901,1,8909-8,Island Arcade,1993,90,149
8902,1,41072-1,Cabana Beach,1994,90,153
8903,1,31030-1,Excavator,1978,72,38
8905,1,550-1,Sand Dollar Cafe,1992,90,172
8907,1,75105-1,Dolphin Point,1995,90,209
8909,1,65229-1,Res-Q Jet-Ski,1998,92,18
8910,1,5000030-1,Poolside Paradise,1992,90,237
8911,1,4169306c-1,Show Jumping Event,1997,90,41
8913,1,60117-1,Country Club,1996,90,292
8914,1,9394-1,Rolling Acres Ranch,1992,90,364
8917,1,7687-19,Mail Carrier,1998,81,14
8918,1,K1062-1,Tow Truck and Car,1978,85,43
8919,1,521-12,Double Excavator,1971,416,33
8920,1,703-1,Telephone Repair,1998,103,48
8923,1,521-11,Mini Tow Truck,2000,103,35
8925,1,10814-1,Rig Racers,1998,101,107
8927,1,70002-1,TV Chopper,1999,103,37
8929,1,41018-1,Super Cycle Center,1998,103,145
8930,1,4980-1,Road Signs,1999,102,43
8931,1,70791-1,Wave Saver,1998,92,18
8932,1,9709-1,Blaze Responder,1999,98,46
8933,1,7854-1,Night Patroller,1991,80,140
8935,1,4005-1,Flatbed Truck,1978,85,39
8936,1,8235-1,Road Rescue,1998,92,48
8937,1,4500-2,Mobile Crane,1971,416,35
8938,1,5749-1,Speedway Transport,1999,101,139
8939,1,10808-1,Coastwatch,1999,100,89
8941,1,10074-1,Roadside Repair,1999,103,213
8942,1,8588-1,Coast Guard HQ,1999,96,217
8944,1,5714-1,Go-Kart,1999,82,22
8945,1,71005-13,Beach Buggy,1999,96,28
8946,1,75875-1,Mini-Dumper,1999,97,30
8948,1,6211-1,Jetport Fire Squad,1991,68,159
8949,1,60004-1,Double Tanker,1971,418,61
8950,1,1979-2,Deep Reef Refuge,1997,86,451
8951,1,6696-1,Police Mobile Patrol,1978,80,44
8953,1,3303-1,Sting Ray Explorer,1997,86,150
8955,1,2853590-1,Outback Airstrip,1997,89,167
8956,1,79108-1,Emergency Evac,1998,92,99
8957,1,03093-1,Crane Truck,1999,103,26
8958,1,8070-1,Dumper,1999,97,49
8960,1,75056-8,Mobile Police Truck,1986,80,83
8961,1,4924-22,Police Helicopter,1979,80,56
8962,1,7985-1,River Response,1998,92,152
8964,1,71212-1,Milk Float & Trailer,1971,397,57
8966,1,10657-1,Mini Rocket Launcher,1999,93,31
8967,1,41102-1,Com-Link Cruiser,1999,93,60
8968,1,5004119-1,Countdown Corner,1999,93,131
8969,1,7186-1,Space Simulation Station,1999,93,251
8971,1,Raleigh-1,Mission Control,1999,93,499
8972,1,21116-1,Astronaut Figure,1999,93,18
8974,1,7655-1,Satellite with Astronaut,1999,93,30
8975,1,6964-2,Fuel Truck,1999,93,119
8976,1,tech007promo-1,Auto Service Truck,1979,85,42
8979,1,238-7,Surveillance Chopper,1999,93,30
8980,1,65768-1,Mobile Site Office,1971,397,51
8982,1,celebvi-1,Aerial Recovery,1998,92,197
8983,1,5000215-1,Lunar Rover,1999,93,36
8985,1,SWCOMIC1-1,Super Rescue Complex,1999,103,360
8986,1,10219-1,Space Port Jet,1999,93,65
8987,1,10195-1,Power Pitstop,1999,101,71
8988,1,9509-14,Tow-n-Go Value Pack,1999,103,50
8990,1,6844-1,Space Port Value Pack,1999,93,3
8991,1,71017-16,Mini Dump Truck,2000,97,25
8992,1,60122-1,Truck with Girders,1971,416,51
8995,1,8597-1,4WD Police Patrol,2000,100,30
8997,1,K2159-1,Gas N' Wash Express,2001,76,473
8998,1,FR561603-1,Res-Q Cruiser,1998,92,305
8999,1,1860-1,Wheeled Front Shovel,2000,97,49
9000,1,852858-1,Firefighter's Lift Truck,2000,98,103
9001,1,10159-1,Fire Station,2000,98,224
9002,1,75075-1,Emergency Response Center,1998,92,425
9003,1,8642-1,Hook and Ladder Truck,1986,74,118
9004,1,8210-1,Shell Service Station,1971,418,42
9005,1,991405-1,Construction Crew,1989,72,170
9007,1,970673-1,Rescue Helicopter,1989,78,198
9009,1,10589-1,Coastal Patrol,1994,77,245
9010,1,6812-1,F1 Hauler,1995,82,280
9011,1,70327-1,Fire Engine,1997,98,67
9012,1,8684-15,Mountain Rescue,1997,89,68
9013,1,71008-13,Seaside Holiday Cottage,1997,90,88
9014,1,88002-1,Amazon Crossing,1997,89,120
9016,1,NIN891614-1,Low-Loader with Excavator,1972,416,36
9017,1,6146-1,Rocket Racer,1996,464,58
9018,1,9752-1,Hypno Cruiser,1996,464,157
9020,1,41028-1,Flying Time Vessel,1996,464,241
9021,1,42043-1,Mystic Mountain Time Lab,1996,464,510
9025,1,162-1,Time Tunnelator,1997,464,81
9028,1,8565-1,Whirling Time Warper,1997,464,158
9030,1,6363-1,Twisted Time Train,1997,464,300
9031,1,6570-1,Go-Kart,1999,82,22
9032,1,4016-1,Time Tunnelator,1997,464,82
9033,1,71008-17,Car with Trailer and Racing Car,1972,397,40
9035,1,9230-1,Sport Convertible,1987,85,30
9036,1,852273-1,Turbo Racer,1987,82,24
9037,1,3495-1,Star Wars Co-Pack of 7115 7124 and 7141,2001,166,3
9038,1,8827-9,Star Wars Co-Pack of 7104 and 7144,2001,169,2
9039,1,309314-1,Sprint Racer,1988,82,32
9042,1,3864-1,Star Wars Co-Pack of 7121 and 7161,2001,166,2
9044,1,519-11,Tractor,1988,72,25
9045,1,6355-1,Fire Chief's Car,1988,74,29
9047,1,71307-1,Precinct Cruiser,1989,80,32
9048,1,3852-1,Racers Turbo Pack,2002,113,2
9049,1,8572-1,Mini Dumper,1989,72,30
9050,1,8893-1,Dual Pack: Lehvak & Pahrak,2002,328,3
9051,1,20012-1,Wave Racer,1990,77,37
9052,1,8200-1,R2-D2 8009 / C-3PO 8007 Droid Collectors Set,2002,18,3
9053,1,9688-1,Red Devil Racer,1991,82,39
9054,1,8222-1,Mud Runner,1991,82,34
9055,1,8961-1,Episode II Co-Pack (contains 7103 7113),2002,167,2
9056,1,8803-10,Pahrak Nuhvok Gahlok Co-Pack,2002,328,3
9057,1,1211-1,Tow Truck and Car,1972,397,41
9058,1,3316-9,Kohrak Lehvak Tahnok Co-Pack,2002,328,3
9062,1,6643-1,Rescue Runabout,1992,74,38
9063,1,7717-1,Landscape Loader,1992,72,37
9064,1,9863-1,Bohrok Co-Pack (contains 8560 8561 8563),2002,328,3
9065,1,21010-1,Bohrok Co-Pack (contains 8562 8564 8565),2002,328,3
9066,1,30228-1,Glade Runner,1993,77,31
9068,1,4792-1,Trail Ranger,1994,83,36
9069,1,1242-2,X-wing Fighter / TIE Fighter & Y-wing Collectors Set,2002,169,2
9071,1,3061-1,Stunt Copter,1994,68,34
9072,1,9674-1,Jango Fett's Slave I (Set 7153) with Carrying Case,2002,167,1
9073,1,10550-1,Moon Walker,1995,88,34
9074,1,04-Mar,Water Jet,1996,77,28
9075,1,851490-1,Baja Buggy,1996,71,37
9076,1,715-1,Slammer Stadium,2003,461,25
9077,1,3536-1,Bohrok 3-pack (contains 8560 8561 8564),2002,328,3
9078,1,7553-21,Turbo Tiger,2000,91,46
9080,1,7780-1,Mobile Outpost,2000,51,218
9085,1,1314-1,Emergency Repair Truck,1987,85,58
9086,1,7609-1,Fork Lift Truck and Trailer,1972,416,42
9088,1,1758-1,Highway Patrol,1987,80,38
9089,1,30100-1,Streetball 2 vs 2 (box with mini basketball),2003,459,2
9090,1,2824-2,Rahkshi Co-Pack 1,2003,344,3
9091,1,71011-7,Rahkshi Co-Pack 2,2003,344,3
9092,1,60072-1,Red Cross,1987,78,51
9093,1,2232-1,Blizzard Blazer,1988,85,50
9094,1,K8566-1,Blaze Commander,1995,74,49
9095,1,41044-1,Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,324,4
9097,1,41016-23,Red Line Racer,1989,82,47
9098,1,157-1,Tipper Truck,1989,72,43
9101,1,335-1,Rahkshi Kaita Za Pack (Includes Turahk Lerahk Kurahk and Tahnok Va),2003,324,4
9102,1,k1062b,Sand Storm Racer,1989,82,39
9103,1,7752-1,Ultra Light I,1990,68,35
9104,1,4601-1,Matoro and Kopeke Twin Pack with Gold Avohkii,2003,335,3
9105,1,iFountain-1,Hewkii and Hahli Twin Pack with Gold Avohkii,2003,335,3
9106,1,8135-1,Hafu and Macku Twin Pack with Gold Avohkii,2003,335,3
9107,1,1512-1,Sport Coupe,1990,85,43
9108,1,4024-22,Ambulance and Helicopter,1973,420,36
9111,1,7600-21,Flame Chaser,1991,74,56
9112,1,SW911612-1,Diesel Dumper,1991,72,47
9113,1,71223-1,Police 4x4,1992,80,62
9114,1,8076-1,Dumper and Front End Loader Co-Pack (contains 8451 and 8453),2004,7,2
9115,1,70115-1,Beach Bandit,1992,83,44
9116,1,236-1,Dumper,1995,72,42
9119,1,6399-1,Aero Hawk,1993,68,48
9120,1,6842-1,Jewels-n-Rings Click-N-Store Jewelry Set Co-Pack (7507 with jewelry box),2004,500,2
9121,1,40067-1,Jewels-n-Bands Click-N-Store Jewelry Set Co-Pack (7508 with jewelry box),2004,500,2
9122,1,71005-5,Jewels-n-Clips Click-N-Store Jewelry Set Co-Pack (7509 with jewelry box),2004,500,2
9123,1,K5858-1,Hydro Racer,1994,77,50
9125,1,5309-1,Rebel Roadster,1994,85,57
9127,1,1426-1,Victory Cup Racers,1993,82,459
9128,1,7268-1,Pier Police,1991,77,358
9129,1,40134-1,Crane Lorry,1973,416,33
9130,1,4105-3,Intercoastal Seaport,1991,77,552
9131,1,75081-1,Launch & Load Seaport,1991,77,1078
9132,1,kabrobo-1,Sail N' Fly Marina,1994,77,709
9133,1,41031-1,Shuttle Transcon 2,1995,88,346
9136,1,275-1,Search N' Rescue,1996,80,290
9138,1,6341-1,Slick Racer,1996,82,39
9139,1,3566-1,Toa Metru Twin Pack with Kanoka and Poster,2004,353,3
9141,1,6560-1,Fun Fair,1997,90,204
9142,1,4124-12,Octan Gas Station,1997,99,127
9144,1,7099-1,Roadblock Runners,1997,103,181
9145,1,970028-1,Outback Racer,1997,89,48
9146,1,NIN891506-1,Mobile Hydraulic Lift,1973,416,33
9148,1,5519-1,Checkered Flag 500,1992,82,192
9149,1,65030-1,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5
9152,1,4124-15,Matoran / Vahki Co-Pack 2 (contains 8610 8612 8615 8617 8619),2004,324,5
9154,1,700.2-2,"Spider-Man Co-Pack 1 (4853, 4857)",2004,488,2
9157,1,3727-1,Rocky River Retreat,1993,83,241
9159,1,8887-1,Hogwarts Express (2nd edition) Co-Pack (contains 10132 4515 4520),2004,250,3
9163,1,2853508-1,Vladek's Attack,2004,198,2
9164,1,30211-1,Crisis News Crew,1997,89,135
9165,1,1708-1,X-Pod Play Off Game Pack,2004,478,7
9166,1,4495173-1,Classic Freight Train,2004,238,0
9167,1,71001-15,Blaze Brigade,1997,98,261
9168,1,41046-1,Click-N-Store Jewelry Set Co-Pack (7514 with jewelry box),2004,500,2
9169,1,4470-1,Ta-Metru Collector's Pack,2004,324,3
9170,1,481-4,Bionicle Bonus Pack (8615 8617 8619 plus three Bionicle Comic books),2004,357,3
9171,1,comcon029-1,Sea Hunter,1997,86,32
9172,1,7905-1,Scuba Squad,1997,86,76
9173,1,71004-12,Treasure Hunters,1997,86,143
9174,1,71012-10,Spider-Man Co-Pack,2005,488,3
9175,1,2250-14,Rumble Racers,2005,116,4
9177,1,53850001-1,Knights' Kingdom Value Pack 8770 and 8771 with Foam Helmet,2004,198,3
9178,1,66175-1,Knights' Kingdom Value Pack 8772 and 8774 with Foam Helmet,2004,198,3
9181,1,8530-1,Shark Cage Cove,1997,86,196
9183,1,OrlandPark-1,Deep Sea Bounty,1997,86,359
9185,1,2537-1,Diving Expedition Explorer,1997,86,478
9186,1,8827-0,Car and Caravan,1974,411,49
9187,1,4617-1,Hot Rod Club,1994,82,240
9188,1,1647-1,Gas Stop Shop,1995,76,225
9190,1,488-1,Gator Landing,1996,83,237
9193,1,5241-1,Recycle Truck,1997,103,35
9194,1,8827-10,The Grand Tournament Limited Edition Value Pack,2004,198,3
9195,1,8805-14,Construction Crew,1997,97,78
9196,1,7674-1,Bank,1997,103,106
9197,1,6299-3,Speed Splash,1998,87,28
9198,1,70783-1,Drag Race Rally,1998,87,291
9199,1,853187-1,Polar Scout,2000,51,2
9200,1,8457-1,Snowmobile,1998,51,43
9201,1,2824-22,Executive Jet,1974,412,36
9202,1,519-14,Flame Fighters,1994,74,433
9204,1,7884-1,Limited Edition Collector Pack with Vohtarak Sidorak and Life-Size Toa Hordika Mask (8742 8756),2004,324,3
9205,1,674-1,Wind Runners,1998,87,52
9206,1,8054-1,Arctic Expedition,2000,51,120
9207,1,8522-1,City Construction Value Pack (7246 7242 7248),2005,56,0
9210,1,1520-2,Polar Base,2000,51,440
9211,1,6600-2,Special Edition Guardian Toa (8762/8763),2005,349,2
9212,1,347-2,Sledge,1998,51,24
9213,1,70815-1,Attack from the Sea,2005,198,2
9214,1,7553-10,Jayko Value Pack 8783 and 8772 with Sword and Helmet,2005,198,4
9216,1,5000062-1,Vladek Value Pack,2005,198,4
9217,1,489-1,Snow Scooter,2000,51,20
9220,1,75056-19,Episode III Collectors' Set,2005,168,5
9221,1,4000010-1,City Fire Value Pack (7238 7239 7240 7241),2005,58,0
9222,1,918-2,Polar Explorer,2000,51,22
9224,1,5373-1,Ice Surfer,2000,51,42
9225,1,40034-1,City Fire Station Value Pack,2005,58,0
9227,1,6517-1,City Construction Set Value Pack,2005,56,0
9228,1,2743-1,Land Jet 7,1998,87,114
9230,1,4205-1,Trains Value Pack,2005,239,0
9232,1,7545-1,Toa Hordika Value Pack,2005,324,4
9233,1,LLCABR1-1,Fire Engine,1974,417,38
9234,1,4609-1,Dig 'N' Dump,1996,72,128
9235,1,1714-1,Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,324,2
9236,1,76022-1,Daredevil Flight Squad,1998,87,287
9237,1,7255-1,Extreme Team Challenge,1998,87,357
9239,1,4667-1,Star Wars Co-Pack of 7255 4492 and 4494,2005,168,3
9240,1,6901-2,Star Wars Co-Pack of 7256 4492 and 4494,2005,168,3
9241,1,7535-1,Bionicle Co-Pack (contains 8758 and 851097),2005,341,2
9243,1,5004103-1,Hang-Glider,1998,87,19
9244,1,71004-16,Knights Kingdom II Co-Pack (contains 8876 and life size sword),2005,198,2
9245,1,6444-1,Polar Scout,2000,51,55
9246,1,31058-1,Radical Racer,1998,87,83
9247,1,8015-1,Vacation Camper,1988,85,116
9248,1,4000016-1,Police Patrol with Policemen,1975,421,49
9249,1,7706-1,Nitro Dragsters,1989,82,144
9251,1,1472-1,Vacation Hideaway,1990,69,116
9252,1,561501-1,Blaze Battler,1991,74,126
9253,1,9248-1,Gas Transit,1992,76,123
9254,1,41537-1,Surf Shack,1993,83,93
9255,1,3498-1,Wave Master,1995,77,133
9257,1,9509-8,Century Skyway,1994,68,905
9259,1,1643-1,Metro PD Station,1996,80,567
9260,1,304-1,Shark Attack,1997,86,58
9261,1,71008-7,Police Patrol,1981,80,23
9263,1,4115-1,Highway Construction,2000,97,316
9264,1,1649-1,Car with Plane Transporter,1975,397,41
9265,1,3623-1,Ice Cream Cart,1985,75,30
9267,1,7682-1,Fire Chief's Car,1981,74,24
9268,1,60106-1,Scorpion Buggy,2000,91,78
9269,1,comcon005-1,Shovel Truck,1985,72,27
9270,1,7907-15,Formula-I Racer,1985,82,31
9271,1,8833-11,Road Racer,1984,82,20
9273,1,3648-1,Road Repair Set,1983,85,25
9274,1,4936-1,Service Truck,1982,85,25
9275,1,75158-1,Tractor,1982,73,21
9276,1,7346-1,Race Car,1980,82,17
9278,1,922-3,Gas Pumps,1981,76,28
9279,1,70785-1,Spirit of St. Louis,1976,412,49
9280,1,631-1,Fire Chief's Car,1981,74,20
9283,1,66411-1,City Emergency Services Vehicles (Multipack),2006,52,0
9287,1,3073-1,Offre Speciale (7235 7236 7238 7241),2007,52,0
9288,1,6192-1,Fire Chief's Car,1986,74,29
9289,1,3600-1,Telephone Booth,1986,85,26
9290,1,7583-1,Toa Hordika Collection,2005,350,6
9291,1,8808-1,Launch Evac 1,1995,88,122
9293,1,8974-1,Eagle Stunt Flyer,1996,68,75
9294,1,60085-1,Airport Value Pack (TRU Exclusive),2006,53,4
9295,1,3840-1,Rocket Dragster,2000,91,146
9296,1,2250-12,Tough Truck Rally,2000,91,387
9297,1,2853216-1,Lego Firemen Bundle,2006,58,0
9299,1,5893-1,City Rescue Pack,2007,52,0
9300,1,520-14,City Rescue Pack,2007,52,0
9301,1,75049-1,Blue Racer,2000,91,23
9302,1,8618-1,Creative Building Set,2007,37,2
9304,1,70708-1,Red Four Wheel Driver,2000,91,20
9305,1,3633-1,City Super Pack (7890 7892 7902 7903),2007,60,0
9306,1,70753-1,City Super Pack (7246 7248 7905 7990),2007,56,0
9307,1,10545-1,City Super Pack (7238 7239 7241 7942 7945),2007,58,0
9310,1,comcon020-1,Ultimate Accessory Set 500,2006,346,507
9311,1,8747-1,Gift Set,2006,351,2
9312,1,41574-1,Mr. Magoriums big book (Mr. Magorium's Wonder Emporium),2007,23,9
9313,1,42050-1,Dumper Lorry,1976,416,27
9314,1,1076-18,Fire Truck,1984,74,39
9315,1,6672-1,Mailman on Motorcycle,1984,81,30
9316,1,4024-23,X-wing Fighter and Luke Pilot Maquette Co-Pack (TRU Exclusive),2007,169,1
9317,1,40068-1,Gift Set,2007,389,2
9320,1,303-1,Police Car,1983,80,40
9321,1,350-1,Build & Play Value Pack,2008,37,2
9323,1,71017-2,City Super Pack 4 in 1 (7898 7997 7895 7896),2007,240,4
9326,1,8099-1,Delivery Van,1983,70,40
9327,1,3630-1,City Super Pack (7235 7245 7743),2008,61,3
9328,1,1619-1,City Super Pack (7741 7890 7942),2008,52,0
9329,1,66448-1,Speed Trackers,1996,80,65
9331,1,8986-1,City Super Pack 6 in 1 (7235 7236 7741 7890 7942 7945),2008,52,0
9334,1,42031-1,City Super Pack (7242 7733 7990 7991),2008,52,0
9336,1,71002-2,City Super Pack 4 in 1 (7235 7236 7741 7744),2008,61,4
9338,1,8534-1,City Super Pack (7990 7991 7993),2008,52,3
9340,1,4144-1,City Super Pack (7733 7734 7992),2008,54,3
9341,1,10734-1,Rescue Helicopter,1981,78,36
9342,1,7622-1,Snow Scooter,2000,51,20
9343,1,3932-1,Convertible,1980,85,37
9344,1,8218-1,Shell Tow Truck,1981,76,38
9345,1,7612-1,Construction Workers,1984,84,20
9346,1,6857-1,City Police Co-Pack,2008,61,2
9348,1,5117-1,LEGO Build and Play Value Pack,2009,37,2
9349,1,694-1,City Super Pack 4 in 1 (4210 7736 7737 7738),2008,55,4
9350,1,9697-1,Ambulance,1981,78,39
9351,1,8587-1,Bucket Loader,1981,72,34
9352,1,5002916-1,City Super Pack 3 in 1 (7235 7245 7743),2009,61,3
9354,1,6769-1,City Super Pack 3 in 1 (7736 7737 7738),2009,55,3
9355,1,229-1,City Super Pack (7245 7732 8401),2009,52,3
9357,1,1340-1,Star Wars Super Pack 3 in 1 (7667 7668 8017),2009,169,3
9358,1,4727-1,Hovercraft,1977,419,60
9360,1,3797-1,Steam Shovel,1985,72,48
9364,1,41565-1,LEGO Creative Value Pack (TRU Exclusive),2010,37,2
9365,1,4428-21,Technic Super Pack 4 in 1 (8259 8290 8293 8294),2009,7,4
9366,1,4486-1,Power Miners Super Pack 3 in 1 (8709 8958 8959),2009,439,3
9369,1,8460-1,Tactical Patrol Truck,1985,80,44
9372,1,1497-1,City Super Pack 4 in 1 (7898 7997 7895 7896),2009,240,4
9377,1,7818-1,City Super Pack 4 in 1 (7239 7245 8401 7638),2009,52,0
9379,1,1431-1,City Super Pack 6 in 1 (7630 5610 5612 5613 7942 7236),2009,52,0
9380,1,8514-1,City Super Pack 3 in 1 (7236 7741 7942),2009,52,3
9381,1,kk2vp2-1,City Super Pack 5 in 1 (7632 7746 7990 8401 5620),2009,52,5
9382,1,9941-1,Family Car,1985,85,46
9383,1,7197-1,City Super Pack 3 in 1 (7630 7633 7990),2009,56,3
9384,1,3661-1,Stock Car,1986,82,46
9386,1,5004551-1,Star Wars Super Pack 3 in 1 (8014 8015 8091),2010,165,3
9389,1,5595-1,City Super Pack 3 in 1 (7213 7241 7942),2010,58,0
9390,1,10235-1,City Super Pack 4 in 1 (3177 7241 7634 7638),2010,52,0
9394,1,5810-1,City Super Pack 4 in 1 (7208 7239 7241 7942),2010,58,0
9395,1,41232-1,City Super Pack 3 in 1 (7634 7635 7684),2010,57,3
9396,1,1126-1,Technic Super Pack 4 in 1 (8049 8259 8260 8293),2010,1,4
9398,1,4183-1,City Super Pack 4 in 1 (7207 7213 7241 7942),2010,58,0
9400,1,1575-1,Police Headquarters,2002,100,291
9401,1,71011-11,City Super Pack 4 in 1 (3177 3179 8401 8402),2010,52,4
9402,1,31010-1,City Super Pack 4 in 1 (7235 7236 7245 7741),2010,61,4
9403,1,8897-1,Star Wars Super Pack 3 in 1 (7749 8083 8084),2010,169,3
9404,1,6405-1,Atlantis Super Pack 4 in 1 (8057 8058 8059 8080),2010,315,4
9405,1,5649-1,Star Wars Super Pack  3 in 1 (8089 8083 7749),2010,169,3
9406,1,66405-1,Star Wars Super Pack 3 in 1 (8083 8084 8092),2010,169,3
9408,1,GardenCity-1,Ultimate Battle Set,2005,346,5
9409,1,7952-10,Fun Favor Pack,2010,22,0
9410,1,6140-1,City Super Pack 4 in 1 (7895 7896 7937 7939),2010,233,4
9411,1,241-1,City Super Pack 4 in 1 (7235 7286 7279 7741),2011,61,4
9412,1,65106-1,Star Wars Super Pack 3 in 1 (7869 7913 7914),2011,165,3
9414,1,76052-1,Star Wars Super Pack 3 in 1 (8085 7913 7914),2011,165,3
9415,1,6459-1,LEGO Creative Value Pack (TRU UK Exclusive),2011,37,2
9417,1,852-1,Ultimate Creatures Accessory Set (Special Edition) 300+ Pieces,2006,346,287
9418,1,lmg010-1,Ninjago Super Pack 3 in 1 (2258 2259 2519),2011,435,3
